dt,symbol,shares,price,fee
2022-06-17 00:00:00+00:00,GOOG,-3,105.74,0.190332
2022-06-17 00:00:00+00:00,AAPL,1,127.75,0.07665
2022-06-21 00:00:00+00:00,GOOG,-456,108.88,29.789568
2022-06-21 00:00:00+00:00,AAPL,-378,131.05,29.722140000000003
2022-07-01 00:00:00+00:00,GOOG,456,107.52,29.417472
2022-07-05 00:00:00+00:00,GOOG,3,106.71,0.19207800000000003
2022-07-06 00:00:00+00:00,GOOG,-459,113.24,31.186296
2022-07-26 00:00:00+00:00,GOOG,473,106.62,30.258756
2022-07-27 00:00:00+00:00,GOOG,8,108.78,0.522144
2022-07-28 00:00:00+00:00,GOOG,-481,111.95,32.30877
2022-08-22 00:00:00+00:00,GOOG,444,115.23,30.697272
2022-08-23 00:00:00+00:00,GOOG,10,113.46,0.6807599999999999
2022-08-23 00:00:00+00:00,AAPL,314,164.34,30.961656
2022-08-24 00:00:00+00:00,AAPL,1,164.58,0.098748
2022-08-25 00:00:00+00:00,GOOG,1,114.29,0.068574
2022-08-25 00:00:00+00:00,AAPL,-1,166.01,0.099606
2022-08-26 00:00:00+00:00,GOOG,-455,114.94,31.378619999999998
2022-08-29 00:00:00+00:00,GOOG,466,109.95,30.742020000000004
2022-08-30 00:00:00+00:00,GOOG,-1,110.2,0.06612
2022-08-30 00:00:00+00:00,AAPL,7,159.47,0.669774
2022-08-31 00:00:00+00:00,GOOG,-2,110.79,0.132948
2022-08-31 00:00:00+00:00,AAPL,2,157.68,0.18921600000000002
2022-09-01 00:00:00+00:00,GOOG,-1,108.38,0.065028
2022-09-01 00:00:00+00:00,AAPL,1,154.07,0.092442
2022-09-02 00:00:00+00:00,GOOG,-462,110.5,30.6306
2022-09-02 00:00:00+00:00,AAPL,1,157.13,0.094278
2022-09-06 00:00:00+00:00,AAPL,3,153.9,0.27702000000000004
2022-09-07 00:00:00+00:00,AAPL,2,152.29,0.18274800000000002
2022-09-12 00:00:00+00:00,AAPL,-330,156.97,31.08006
2022-09-14 00:00:00+00:00,GOOG,487,104.65,30.57873
2022-09-16 00:00:00+00:00,GOOG,3,102.2,0.18396
2022-09-16 00:00:00+00:00,AAPL,337,148.73,30.073206
2022-09-19 00:00:00+00:00,GOOG,-1,101.77,0.061062
2022-09-19 00:00:00+00:00,AAPL,3,146.86,0.264348
2022-09-20 00:00:00+00:00,AAPL,-340,150.88,30.779519999999998
2022-09-21 00:00:00+00:00,GOOG,9,101.47,0.547938
2022-09-22 00:00:00+00:00,GOOG,5,98.7,0.29610000000000003
2022-09-26 00:00:00+00:00,GOOG,2,97.87,0.11744400000000002
2022-09-27 00:00:00+00:00,GOOG,1,99.16,0.059496
2022-09-27 00:00:00+00:00,AAPL,334,150.24,30.108096000000003
2022-09-29 00:00:00+00:00,GOOG,-506,98.55,29.919779999999996
2022-09-30 00:00:00+00:00,AAPL,8,138.96,0.667008
2022-10-03 00:00:00+00:00,AAPL,6,135.94,0.48938400000000004
2022-10-04 00:00:00+00:00,AAPL,-5,142.65,0.42795000000000005
2022-10-06 00:00:00+00:00,AAPL,-343,143.42,29.515835999999997
2022-10-11 00:00:00+00:00,GOOG,496,97.51,29.018976000000002
2022-10-11 00:00:00+00:00,AAPL,352,137.61,29.063232000000003
2022-10-12 00:00:00+00:00,GOOG,1,97.53,0.058518
2022-10-12 00:00:00+00:00,AAPL,1,136.85,0.08211
2022-10-13 00:00:00+00:00,GOOG,-2,95.21,0.11425199999999999
2022-10-13 00:00:00+00:00,AAPL,2,132.78,0.159336
2022-10-14 00:00:00+00:00,GOOG,-495,99.87,29.66139
2022-10-14 00:00:00+00:00,AAPL,-355,141.94,30.23322
2022-10-27 00:00:00+00:00,GOOG,530,93.6,29.7648
2022-10-28 00:00:00+00:00,GOOG,7,91.84,0.385728
2022-10-31 00:00:00+00:00,GOOG,-11,95.06,0.6273960000000001
2022-11-01 00:00:00+00:00,GOOG,6,94.87,0.34153200000000006
2022-11-02 00:00:00+00:00,GOOG,12,90.23,0.649656
2022-11-03 00:00:00+00:00,GOOG,11,85.7,0.56562
2022-11-04 00:00:00+00:00,GOOG,11,84.87,0.560142
2022-11-04 00:00:00+00:00,AAPL,344,139.99,28.893936000000004
2022-11-07 00:00:00+00:00,GOOG,-18,86.68,0.9361440000000002
2022-11-07 00:00:00+00:00,AAPL,2,135.09,0.16210800000000003
2022-11-08 00:00:00+00:00,AAPL,3,138.34,0.249012
2022-11-09 00:00:00+00:00,GOOG,-548,87.88,28.894944
2022-11-11 00:00:00+00:00,AAPL,-349,143.67,30.084497999999996
2022-11-30 00:00:00+00:00,AAPL,352,139.31,29.422272
2022-12-02 00:00:00+00:00,AAPL,-352,143.81,30.372672
2022-12-07 00:00:00+00:00,GOOG,515,96.04,29.676360000000003
2022-12-08 00:00:00+00:00,GOOG,7,94.97,0.398874
2022-12-08 00:00:00+00:00,AAPL,355,140.26,29.87538
2022-12-09 00:00:00+00:00,GOOG,3,93.2,0.16776000000000002
2022-12-12 00:00:00+00:00,GOOG,2,92.39,0.110868
2022-12-12 00:00:00+00:00,AAPL,-7,140.59,0.5904780000000001
2022-12-13 00:00:00+00:00,GOOG,3,97.33,0.17519400000000002
2022-12-13 00:00:00+00:00,AAPL,-348,147.29,30.754152
2022-12-14 00:00:00+00:00,GOOG,-530,94.82,30.152759999999997
2022-12-16 00:00:00+00:00,AAPL,376,134.67,30.381552
2022-12-19 00:00:00+00:00,AAPL,2,133.12,0.15974400000000002
2022-12-20 00:00:00+00:00,GOOG,562,88.06,29.693832000000004
2022-12-20 00:00:00+00:00,AAPL,3,129.45,0.23301
2022-12-21 00:00:00+00:00,AAPL,2,131.02,0.15722400000000003
2022-12-22 00:00:00+00:00,GOOG,-562,88.26,29.761272000000005
2022-12-22 00:00:00+00:00,AAPL,-383,132.37,30.418626
2022-12-29 00:00:00+00:00,GOOG,584,86.38,30.267552000000002
2022-12-29 00:00:00+00:00,AAPL,404,126.1,30.566639999999996
2022-12-30 00:00:00+00:00,GOOG,-584,86.71,30.383184
2023-01-04 00:00:00+00:00,AAPL,-404,125.02,30.304848
2023-02-09 00:00:00+00:00,GOOG,503,99.79,30.116622000000003
2023-02-10 00:00:00+00:00,GOOG,11,95.02,0.627132
2023-02-10 00:00:00+00:00,AAPL,327,147.48,28.935576
2023-02-13 00:00:00+00:00,GOOG,4,94.3,0.22632
2023-02-13 00:00:00+00:00,AAPL,-327,148.95,29.223989999999997
2023-02-14 00:00:00+00:00,GOOG,-1,93.95,0.05637
2023-02-16 00:00:00+00:00,GOOG,-517,94.82,29.413163999999995
2023-02-22 00:00:00+00:00,AAPL,334,146.9,29.43876
2023-02-23 00:00:00+00:00,GOOG,536,91.44,29.407104
2023-02-23 00:00:00+00:00,AAPL,-1,148.1,0.08886000000000001
2023-02-24 00:00:00+00:00,GOOG,2,88.96,0.106752
2023-02-24 00:00:00+00:00,AAPL,-3,145.16,0.261288
2023-02-28 00:00:00+00:00,AAPL,-330,145.1,28.7298
2023-03-02 00:00:00+00:00,GOOG,-538,89.19,28.790532
2023-03-02 00:00:00+00:00,AAPL,335,142.47,28.63647
2023-03-03 00:00:00+00:00,AAPL,-335,146.08,29.362080000000002
2023-03-13 00:00:00+00:00,GOOG,537,89.89,28.962558
2023-03-13 00:00:00+00:00,AAPL,331,145.85,28.96581
2023-03-14 00:00:00+00:00,GOOG,4,92.37,0.22168800000000002
2023-03-14 00:00:00+00:00,AAPL,-331,149.27,29.645022000000004
2023-03-15 00:00:00+00:00,GOOG,-541,92.84,30.135864
2023-03-30 00:00:00+00:00,GOOG,492,100.68,29.720736000000002
2023-03-31 00:00:00+00:00,GOOG,3,100.95,0.18171
2023-04-03 00:00:00+00:00,GOOG,-495,101.9,30.2643
2023-04-11 00:00:00+00:00,AAPL,313,160.2,30.08556
2023-04-12 00:00:00+00:00,AAPL,1,159.08,0.09544800000000002
2023-04-13 00:00:00+00:00,AAPL,1,159.49,0.09569400000000002
2023-04-14 00:00:00+00:00,AAPL,-315,162.41,30.695490000000003
2023-04-20 00:00:00+00:00,GOOG,483,103.86,30.098628
2023-04-21 00:00:00+00:00,GOOG,-1,105.29,0.06317400000000001
2023-04-24 00:00:00+00:00,GOOG,-482,105.25,30.438299999999998
2023-04-26 00:00:00+00:00,AAPL,314,160.89,30.311676000000002
2023-04-28 00:00:00+00:00,AAPL,-314,166.26,31.323384
2023-05-05 00:00:00+00:00,GOOG,493,104.53,30.919974
2023-05-05 00:00:00+00:00,AAPL,315,168.71,31.88619
2023-05-08 00:00:00+00:00,AAPL,-315,170.19,32.165910000000004
2023-05-09 00:00:00+00:00,GOOG,-493,107.96,31.934568
2023-06-08 00:00:00+00:00,AAPL,299,175.78,31.534932000000005
2023-06-09 00:00:00+00:00,AAPL,-299,179.34,32.173596
2023-06-12 00:00:00+00:00,GOOG,435,122.47,31.96467
2023-06-13 00:00:00+00:00,GOOG,-4,124.71,0.299304
2023-06-14 00:00:00+00:00,GOOG,-431,122.87,31.774182000000003
2023-06-30 00:00:00+00:00,GOOG,446,120.19,32.162844
2023-07-03 00:00:00+00:00,GOOG,-446,119.4,31.95144
2023-07-21 00:00:00+00:00,GOOG,446,119.96,32.101296
2023-07-24 00:00:00+00:00,GOOG,-5,121.01,0.3630300000000001
2023-07-26 00:00:00+00:00,GOOG,-441,129.38,34.233948
2023-08-04 00:00:00+00:00,GOOG,430,128.63,33.18654
2023-08-04 00:00:00+00:00,AAPL,291,183.31,32.005926
2023-08-07 00:00:00+00:00,GOOG,-6,128.54,0.46274400000000004
2023-08-07 00:00:00+00:00,AAPL,10,179.96,1.07976
2023-08-08 00:00:00+00:00,GOOG,-424,130.0,33.072
2023-08-08 00:00:00+00:00,AAPL,7,177.55,0.7457100000000001
2023-08-09 00:00:00+00:00,AAPL,-2,178.72,0.214464
2023-08-10 00:00:00+00:00,AAPL,1,177.35,0.10641
2023-08-14 00:00:00+00:00,AAPL,-307,176.09,32.435778000000006
2023-08-18 00:00:00+00:00,AAPL,314,170.48,32.118432
2023-08-21 00:00:00+00:00,GOOG,428,126.89,32.585352
2023-08-21 00:00:00+00:00,AAPL,1,173.22,0.10393200000000001
2023-08-23 00:00:00+00:00,GOOG,-428,129.87,33.350616
2023-08-23 00:00:00+00:00,AAPL,-315,176.64,33.38496
2023-09-07 00:00:00+00:00,AAPL,307,173.33,31.927386000000006
2023-09-08 00:00:00+00:00,AAPL,11,176.47,1.1647020000000001
2023-09-12 00:00:00+00:00,AAPL,-1,177.6,0.10656
2023-09-13 00:00:00+00:00,AAPL,3,174.65,0.31437000000000004
2023-09-19 00:00:00+00:00,AAPL,-320,175.65,33.7248
2023-09-21 00:00:00+00:00,GOOG,419,131.4,33.03396000000001
2023-09-22 00:00:00+00:00,GOOG,8,130.69,0.627312
2023-09-26 00:00:00+00:00,GOOG,-1,129.93,0.07795800000000001
2023-09-27 00:00:00+00:00,GOOG,4,128.47,0.308328
2023-09-28 00:00:00+00:00,GOOG,-430,129.71,33.465180000000004
2023-09-29 00:00:00+00:00,AAPL,329,170.2,33.59748
2023-10-02 00:00:00+00:00,AAPL,-2,169.41,0.203292
2023-10-03 00:00:00+00:00,AAPL,-327,170.44,33.440328
2023-10-19 00:00:00+00:00,AAPL,319,174.18,33.338052000000005
2023-10-23 00:00:00+00:00,GOOG,405,135.21,32.856030000000004
2023-10-23 00:00:00+00:00,AAPL,3,169.11,0.30439800000000006
2023-10-24 00:00:00+00:00,GOOG,-1,138.12,0.08287200000000002
2023-10-24 00:00:00+00:00,AAPL,1,171.22,0.102732
2023-10-25 00:00:00+00:00,GOOG,-404,128.8,31.221120000000003
2023-10-25 00:00:00+00:00,AAPL,3,170.07,0.30612599999999995
2023-10-26 00:00:00+00:00,GOOG,425,123.54,31.5027
2023-10-26 00:00:00+00:00,AAPL,-11,168.57,1.112562
2023-10-27 00:00:00+00:00,GOOG,4,123.1,0.29544
2023-10-27 00:00:00+00:00,AAPL,3,165.15,0.29727000000000003
2023-10-30 00:00:00+00:00,GOOG,1,123.53,0.074118
2023-10-30 00:00:00+00:00,AAPL,-1,167.24,0.100344
2023-10-31 00:00:00+00:00,GOOG,-1,125.32,0.075192
2023-10-31 00:00:00+00:00,AAPL,1,167.56,0.10053600000000001
2023-11-01 00:00:00+00:00,GOOG,-429,124.4,32.02056
2023-11-01 00:00:00+00:00,AAPL,-318,169.2,32.28336
2023-11-30 00:00:00+00:00,GOOG,395,135.38,32.08506
2023-12-01 00:00:00+00:00,GOOG,4,132.32,0.31756799999999996
2023-12-04 00:00:00+00:00,GOOG,1,130.31,0.078186
2023-12-05 00:00:00+00:00,GOOG,4,129.39,0.3105359999999999
2023-12-06 00:00:00+00:00,GOOG,-3,131.9,0.23742000000000002
2023-12-07 00:00:00+00:00,GOOG,2,135.57,0.162684
2023-12-08 00:00:00+00:00,GOOG,-403,134.64,32.555952
2023-12-14 00:00:00+00:00,GOOG,401,133.76,32.182655999999994
2023-12-18 00:00:00+00:00,GOOG,-401,132.86,31.966116000000003
2023-12-21 00:00:00+00:00,AAPL,275,194.28,32.056200000000004
2023-12-22 00:00:00+00:00,AAPL,-1,193.37,0.11602200000000001
2023-12-27 00:00:00+00:00,AAPL,2,190.7,0.22884
2024-01-03 00:00:00+00:00,AAPL,-276,182.51,30.223655999999995
2024-02-01 00:00:00+00:00,GOOG,366,142.61,31.317156000000004
2024-02-01 00:00:00+00:00,AAPL,282,182.28,30.841776
2024-02-02 00:00:00+00:00,GOOG,-1,139.83,0.083898
2024-02-02 00:00:00+00:00,AAPL,-3,178.19,0.32074199999999997
2024-02-05 00:00:00+00:00,GOOG,-2,142.96,0.171552
2024-02-05 00:00:00+00:00,AAPL,2,186.4,0.22368000000000002
2024-02-06 00:00:00+00:00,AAPL,-281,185.13,31.212918
2024-02-07 00:00:00+00:00,GOOG,-363,145.02,31.585356
2024-02-14 00:00:00+00:00,AAPL,285,183.83,31.43493
2024-02-16 00:00:00+00:00,GOOG,364,143.13,31.259591999999998
2024-02-20 00:00:00+00:00,GOOG,1,139.88,0.083928
2024-02-20 00:00:00+00:00,AAPL,-1,180.33,0.10819800000000002
2024-02-21 00:00:00+00:00,AAPL,1,180.48,0.108288
2024-02-23 00:00:00+00:00,GOOG,-365,143.88,31.509719999999998
2024-02-23 00:00:00+00:00,AAPL,-285,183.53,31.383630000000004
2024-02-29 00:00:00+00:00,GOOG,383,137.31,31.553838000000002
2024-02-29 00:00:00+00:00,AAPL,291,179.82,31.396572
2024-03-01 00:00:00+00:00,GOOG,-5,138.56,0.41568
2024-03-04 00:00:00+00:00,GOOG,-378,135.52,30.735936000000002
2024-03-05 00:00:00+00:00,GOOG,383,131.74,30.273852000000005
2024-03-05 00:00:00+00:00,AAPL,3,169.39,0.304902
2024-03-06 00:00:00+00:00,GOOG,-3,133.23,0.23981399999999997
2024-03-06 00:00:00+00:00,AAPL,5,169.69,0.50907
2024-03-07 00:00:00+00:00,GOOG,1,132.89,0.07973399999999999
2024-03-08 00:00:00+00:00,AAPL,3,167.64,0.30175199999999996
2024-03-11 00:00:00+00:00,GOOG,-381,136.04,31.098744
2024-03-11 00:00:00+00:00,AAPL,-1,171.55,0.10293000000000001
2024-03-12 00:00:00+00:00,AAPL,-301,171.76,31.019855999999997
2024-03-26 00:00:00+00:00,AAPL,304,168.64,30.759936
2024-03-27 00:00:00+00:00,AAPL,2,169.04,0.202848
2024-03-28 00:00:00+00:00,AAPL,-306,170.37,31.279932000000002
2024-04-04 00:00:00+00:00,AAPL,308,168.92,31.216415999999995
2024-04-08 00:00:00+00:00,AAPL,-308,167.67,30.985415999999997
2024-04-18 00:00:00+00:00,GOOG,331,155.75,30.93195
2024-04-18 00:00:00+00:00,AAPL,309,166.68,30.902472
2024-04-19 00:00:00+00:00,AAPL,1,164.88,0.098928
2024-04-22 00:00:00+00:00,GOOG,-331,154.84,30.751224
2024-04-22 00:00:00+00:00,AAPL,1,164.19,0.098514
2024-04-24 00:00:00+00:00,AAPL,-311,165.2,30.826319999999996
2024-06-04 00:00:00+00:00,GOOG,295,173.14,30.64578
2024-06-06 00:00:00+00:00,GOOG,-295,176.1,31.1697
2024-06-20 00:00:00+00:00,GOOG,294,175.58,30.972312000000002
2024-06-21 00:00:00+00:00,GOOG,-294,177.35,31.28454
2024-07-22 00:00:00+00:00,GOOG,290,181.19,31.52706
2024-07-22 00:00:00+00:00,AAPL,232,225.5,31.3896
2024-07-23 00:00:00+00:00,AAPL,-1,222.87,0.133722
2024-07-24 00:00:00+00:00,GOOG,-290,174.27,30.322980000000005
2024-07-25 00:00:00+00:00,GOOG,287,173.14,29.814707999999996
2024-07-26 00:00:00+00:00,GOOG,4,167.69,0.40245600000000004
2024-07-26 00:00:00+00:00,AAPL,-5,217.24,0.6517200000000001
2024-07-30 00:00:00+00:00,GOOG,-2,170.73,0.204876
2024-07-30 00:00:00+00:00,AAPL,1,217.73,0.130638
2024-07-31 00:00:00+00:00,AAPL,-227,219.96,29.958552
2024-08-01 00:00:00+00:00,GOOG,-289,170.88,29.630592
2024-08-06 00:00:00+00:00,GOOG,311,159.92,29.841071999999997
2024-08-06 00:00:00+00:00,AAPL,239,203.93,29.243562000000004
2024-08-07 00:00:00+00:00,GOOG,1,162.2,0.09731999999999999
2024-08-07 00:00:00+00:00,AAPL,3,205.52,0.36993600000000004
2024-08-08 00:00:00+00:00,GOOG,2,161.31,0.19357200000000002
2024-08-08 00:00:00+00:00,AAPL,-1,211.69,0.127014
2024-08-12 00:00:00+00:00,GOOG,-314,164.94,31.074696
2024-08-12 00:00:00+00:00,AAPL,-241,214.88,31.071648000000003
2024-09-04 00:00:00+00:00,GOOG,328,157.07,30.911376
2024-09-04 00:00:00+00:00,AAPL,233,220.44,30.817511999999997
2024-09-05 00:00:00+00:00,GOOG,1,156.77,0.094062
2024-09-05 00:00:00+00:00,AAPL,2,220.4,0.26448
2024-09-06 00:00:00+00:00,AAPL,-1,222.71,0.13362600000000002
2024-09-09 00:00:00+00:00,GOOG,6,152.85,0.55026
2024-09-09 00:00:00+00:00,AAPL,-3,219.6,0.39527999999999996
2024-09-10 00:00:00+00:00,GOOG,3,150.68,0.271224
2024-09-11 00:00:00+00:00,GOOG,-2,150.33,0.18039600000000003
2024-09-11 00:00:00+00:00,AAPL,-231,220.23,30.523877999999996
2024-09-12 00:00:00+00:00,GOOG,-1,154.03,0.092418
2024-09-13 00:00:00+00:00,GOOG,-335,155.57,31.269569999999998
2024-09-17 00:00:00+00:00,AAPL,239,214.56,30.767904000000005
2024-09-20 00:00:00+00:00,AAPL,-239,228.7,32.79558
2024-10-07 00:00:00+00:00,AAPL,235,223.26,31.47966
2024-10-08 00:00:00+00:00,GOOG,322,164.59,31.798788000000002
2024-10-09 00:00:00+00:00,AAPL,-235,223.99,31.58259
2024-10-10 00:00:00+00:00,GOOG,3,161.29,0.290322
2024-10-14 00:00:00+00:00,GOOG,-325,164.08,31.995600000000003
2024-10-28 00:00:00+00:00,AAPL,230,232.03,32.02014
2024-10-30 00:00:00+00:00,AAPL,-230,231.33,31.92354
2024-11-01 00:00:00+00:00,AAPL,235,219.74,30.98334
2024-11-04 00:00:00+00:00,AAPL,5,219.77,0.6593100000000001
2024-11-06 00:00:00+00:00,GOOG,312,174.46,32.658912
2024-11-06 00:00:00+00:00,AAPL,-1,221.38,0.132828
2024-11-07 00:00:00+00:00,GOOG,-312,178.21,33.360912000000006
2024-11-08 00:00:00+00:00,AAPL,-239,226.16,32.431343999999996
2024-11-18 00:00:00+00:00,GOOG,313,174.07,32.690346
2024-11-19 00:00:00+00:00,GOOG,-4,174.35,0.41844000000000003
2024-11-20 00:00:00+00:00,GOOG,-309,177.93,32.988222
2024-11-25 00:00:00+00:00,GOOG,330,167.14,33.09372
2024-11-26 00:00:00+00:00,GOOG,-4,168.63,0.404712
2024-11-27 00:00:00+00:00,GOOG,-1,169.82,0.101892
2024-11-29 00:00:00+00:00,GOOG,-325,169.2,32.994
