datetime,equity,cash,positions_value,gross_exposure,net_exposure,num_positions,daily_return
2022-08-01 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-02 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-03 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-04 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-05 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-08 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-09 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-10 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-11 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-12 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-15 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-16 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-17 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-18 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-19 00:00:00+00:00,104135.16705800002,104135.16705800002,0.0,0.0,0.0,0,0.0
2022-08-22 00:00:00+00:00,103651.58978600003,52942.34978600002,50709.240000000005,50709.24,50709.240000000005,1,-0.004643746062563681
2022-08-23 00:00:00+00:00,103538.34737000002,173.3473700000177,103365.0,103365.0,103365.0,2,-0.0010925294656243256
2022-08-24 00:00:00+00:00,103597.72862200001,8.668622000017677,103589.06,103589.06,103589.06,2,0.0005735194110041419
2022-08-25 00:00:00+00:00,105726.68044200001,60.22044200001767,105666.45999999999,105666.45999999999,105666.45999999999,2,0.020550178544627817
2022-08-26 00:00:00+00:00,102861.701822,52326.541822000014,50535.15999999999,50535.159999999996,50535.15999999999,1,-0.027097971940693744
2022-08-29 00:00:00+00:00,101931.97980200002,1059.0998020000116,100872.88,100872.88,100872.88,2,-0.009038563464649374
2022-08-30 00:00:00+00:00,100951.42390800001,52.273908000011716,100899.15,100899.15,100899.15,2,-0.009619708122070247
2022-08-31 00:00:00+00:00,100063.681744,-41.8282559999883,100105.51,100105.51,100105.51,2,-0.008793755745426957
2022-09-01 00:00:00+00:00,100942.84427400002,-87.6757259999883,101030.52,101030.52,101030.52,2,0.008786030202738715
2022-09-02 00:00:00+00:00,100584.96939600001,50775.469396000015,49809.5,49809.5,49809.5,1,-0.003545321915326527
2022-09-06 00:00:00+00:00,100169.49237600001,50313.49237600002,49855.99999999999,49856.0,49855.99999999999,1,-0.004130607410778087
2022-09-07 00:00:00+00:00,100630.72962800002,50008.729628000016,50622.0,50622.0,50622.0,1,0.004604568128075304
2022-09-08 00:00:00+00:00,100145.62962800002,50008.729628000016,50136.90000000001,50136.9,50136.90000000001,1,-0.004820595078593337
2022-09-09 00:00:00+00:00,101089.42962800001,50008.729628000016,51080.7,51080.7,51080.7,1,0.009424275462701859
2022-09-12 00:00:00+00:00,101777.74956800001,101777.74956800001,0.0,0.0,0.0,0,0.006809019919619352
2022-09-13 00:00:00+00:00,101777.74956800001,101777.74956800001,0.0,0.0,0.0,0,0.0
2022-09-14 00:00:00+00:00,101956.58083800001,50782.62083800001,51173.96,51173.96,51173.96,1,0.0017570762839524967
2022-09-15 00:00:00+00:00,101002.060838,50782.62083800001,50219.439999999995,50219.44,50219.439999999995,1,-0.009362024424069859
2022-09-16 00:00:00+00:00,100673.763672,323.75367200001347,100350.00999999998,100350.01,100350.00999999998,2,-0.003250400667829667
2022-09-19 00:00:00+00:00,102048.848262,-15.38173799998657,102064.22999999998,102064.22999999998,102064.22999999998,2,0.013658817747989271
2022-09-20 00:00:00+00:00,100676.26874200001,51253.03874200001,49423.23,49423.229999999996,49423.23,1,-0.013450220589222406
2022-09-21 00:00:00+00:00,99770.74080400002,50339.26080400001,49431.48,49431.48,49431.48,1,-0.008994452707823064
2022-09-22 00:00:00+00:00,100054.924704,49845.46470400001,50209.45999999999,50209.46,50209.45999999999,1,0.002848369148208185
2022-09-23 00:00:00+00:00,99355.75470400002,49845.46470400001,49510.29000000001,49510.29,49510.29000000001,1,-0.006987861937514772
2022-09-26 00:00:00+00:00,99174.95726000001,49649.60726000001,49525.35,49525.35,49525.35,1,-0.0018196977572022544
2022-09-27 00:00:00+00:00,98455.399668,-659.8803319999934,99115.28,99115.28,99115.28,2,-0.0072554363710346514
2022-09-28 00:00:00+00:00,99154.91966800002,-659.8803319999934,99814.80000000002,99814.8,99814.80000000002,2,0.007104942972745665
2022-09-29 00:00:00+00:00,95983.259888,49176.499888000006,46806.759999999995,46806.759999999995,46806.759999999995,1,-0.031986912909814924
2022-09-30 00:00:00+00:00,94552.21288,48064.15288000001,46488.06,46488.060000000005,46488.06,1,-0.014909339500136176
2022-10-03 00:00:00+00:00,96006.30349600001,47248.02349600001,48758.28,48758.280000000006,48758.28,1,0.015378705285781669
2022-10-04 00:00:00+00:00,97249.945546,47960.84554600001,49289.09999999999,49289.1,49289.09999999999,1,0.012953754125652805
2022-10-05 00:00:00+00:00,97352.84554600001,47960.84554600001,49392.0,49392.0,49392.0,1,0.0010580982788450655
2022-10-06 00:00:00+00:00,97124.38971000002,97124.38971000002,0.0,0.0,0.0,0,-0.002346678566185756
2022-10-07 00:00:00+00:00,97124.38971000002,97124.38971000002,0.0,0.0,0.0,0,0.0
2022-10-10 00:00:00+00:00,97124.38971000002,97124.38971000002,0.0,0.0,0.0,0,0.0
2022-10-11 00:00:00+00:00,96646.78750200002,262.62750200001756,96384.16,96384.16,96384.16,2,-0.0049174281498812755
2022-10-12 00:00:00+00:00,96548.13687400002,28.10687400001754,96520.03,96520.03,96520.03,2,-0.0010207336482649376
2022-10-13 00:00:00+00:00,98868.64328600002,-47.30671399998246,98915.95,98915.95,98915.95,2,0.024034709390905906
2022-10-14 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.008582148614556084
2022-10-17 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-18 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-19 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-20 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-21 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-24 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-25 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-26 00:00:00+00:00,99717.14867600001,99717.14867600001,0.0,0.0,0.0,0,0.0
2022-10-27 00:00:00+00:00,98791.68387600001,50079.383876000014,48712.299999999996,48712.299999999996,48712.299999999996,1,-0.009280899146113852
2022-10-28 00:00:00+00:00,100912.93814800002,49436.118148000016,51476.82,51476.82,51476.82,1,0.02147199226467822
2022-10-31 00:00:00+00:00,99898.85075200003,50481.150752000016,49417.70000000001,49417.700000000004,49417.70000000001,1,-0.01004913160404386
2022-11-01 00:00:00+00:00,97695.82922000001,49911.589220000016,47784.24,47784.24,47784.24,1,-0.022052521279439352
2022-11-02 00:00:00+00:00,95840.65956400002,48828.17956400001,47012.48,47012.48,47012.48,1,-0.018989241104882426
2022-11-03 00:00:00+00:00,93872.21394400002,47884.913944000014,45987.3,45987.3,45987.3,1,-0.02053873198447176
2022-11-04 00:00:00+00:00,94370.589866,-1234.6701339999927,95605.25999999998,95605.26,95605.25999999998,2,0.005309088824700492
2022-11-07 00:00:00+00:00,95624.351614,54.29161400000754,95570.06,95570.06,95570.06,2,0.013285513524714299
2022-11-08 00:00:00+00:00,95961.102602,-360.97739799999243,96322.07999999999,96322.07999999999,96322.07999999999,2,0.0035216028377305086
2022-11-09 00:00:00+00:00,94143.487658,47768.367658,46375.119999999995,46375.119999999995,46375.119999999995,1,-0.018941163603950928
2022-11-10 00:00:00+00:00,98268.66765799999,47768.367658,50500.29999999999,50500.299999999996,50500.29999999999,1,0.043818006987225155
2022-11-11 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,-0.003964178077143887
2022-11-14 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-15 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-16 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-17 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-18 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-21 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-22 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-23 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-25 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-28 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-29 00:00:00+00:00,97879.11316000001,97879.11316000001,0.0,0.0,0.0,0,0.0
2022-11-30 00:00:00+00:00,100151.770888,48812.570888,51339.2,51339.2,51339.2,1,0.023219026558658706
2022-12-01 00:00:00+00:00,100246.810888,48812.570888,51434.240000000005,51434.240000000005,51434.240000000005,1,0.0009489597553526963
2022-12-02 00:00:00+00:00,99403.31821600001,99403.31821600001,0.0,0.0,0.0,0,-0.008414159657830655
2022-12-05 00:00:00+00:00,99403.31821600001,99403.31821600001,0.0,0.0,0.0,0,0.0
2022-12-06 00:00:00+00:00,99403.31821600001,99403.31821600001,0.0,0.0,0.0,0,0.0
2022-12-07 00:00:00+00:00,98549.641856,49913.04185600001,48636.59999999999,48636.6,48636.59999999999,1,-0.008588006671417125
2022-12-08 00:00:00+00:00,97988.65760200002,-574.3223979999821,98562.98000000001,98562.98,98562.98000000001,2,-0.005692402767122018
2022-12-09 00:00:00+00:00,97361.45984200003,-854.090157999982,98215.55,98215.55,98215.55,2,-0.006400717953984891
2022-12-12 00:00:00+00:00,98423.05849600001,-55.44150399998193,98478.5,98478.5,98478.5,2,0.010903684637871836
2022-12-13 00:00:00+00:00,101297.45915000001,50878.559150000016,50418.899999999994,50418.899999999994,50418.899999999994,1,0.029204545133260762
2022-12-14 00:00:00+00:00,101103.00639000002,101103.00639000002,0.0,0.0,0.0,0,-0.0019196212978258576
2022-12-15 00:00:00+00:00,101103.00639000002,101103.00639000002,0.0,0.0,0.0,0,0.0
2022-12-16 00:00:00+00:00,100264.22483800002,50436.70483800003,49827.52,49827.520000000004,49827.52,1,-0.00829630672667081
2022-12-19 00:00:00+00:00,99469.06509400002,50170.305094000025,49298.759999999995,49298.759999999995,49298.759999999995,1,-0.0079306427121415
2022-12-20 00:00:00+00:00,99921.17825200003,262.3082520000265,99658.87,99658.87,99658.87,2,0.004545263973002589
2022-12-21 00:00:00+00:00,101449.80102800003,0.11102800002652202,101449.69,101449.69,101449.69,2,0.015298286136546935
2022-12-22 00:00:00+00:00,100239.76113000003,100239.76113000003,0.0,0.0,0.0,0,-0.011927474334484267
2022-12-23 00:00:00+00:00,100239.76113000003,100239.76113000003,0.0,0.0,0.0,0,0.0
